OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,DECADES,Shape__Area,Shape__Length,DURATION
565,2022,CA,NPS,YNP,RODGERS,00000058,2022-08-08 00:00:00+00:00,2022-11-06 00:00:00+00:00,Human Activity,3.0,2.0,2839.684,No Comments,2020,18516447.2578125,68655.6861481746,90
566,2022,CA,NPS,KNP,AVALANCHE,00000049,2022-07-18 00:00:00+00:00,2022-11-10 00:00:00+00:00,Human Activity,7.0,2.0,28.92503,No Comments,2020,182801.78515625,1769.03953330865,115
567,2022,CA,NPS,KNP,SUMMIT,00000075,2022-08-03 00:00:00+00:00,2022-10-19 00:00:00+00:00,Human Activity,7.0,2.0,1394.44,No Comments,2020,8711427.30859375,19421.3534160103,77
568,2022,CA,NPS,YNP,ASPEN,00000066,2022-09-04 00:00:00+00:00,2022-09-30 00:00:00+00:00,Vehicle,3.0,1.0,25.89259,No Comments,2020,168280.921875,2220.34768578986,26
569,2022,CA,BIA,FYA,ALL AMERICAN,00000885,2022-07-05 00:00:00+00:00,2022-07-09 00:00:00+00:00,Unknown Cause,7.0,1.0,25.00471,No Comments,2020,143667.234375,5321.61110022304,4
570,2022,CA,CDF,MVU,LONESTAR,00015344,2022-07-13 00:00:00+00:00,2022-07-13 00:00:00+00:00,Unknown Cause,6.0,1.0,18.62858,No Comments,2020,106465.87109375,1370.49551169863,0
571,2022,CA,FWS,SJR,BECKWITH,00000644,2022-06-27 00:00:00+00:00,2022-07-02 00:00:00+00:00,Unknown Cause,4.0,1.0,274.1842,PR3J,2020,1775047.1171875,9225.81095173146,5
572,2022,CA,FWS,SJR,CA-WSF-22000274 GRAYSON,00000277,2022-04-10 00:00:00+00:00,2022-04-10 00:00:00+00:00,Debris Burning,4.0,1.0,182.0349,PJ9M,2020,1174468.08984375,7407.26305840323,0
573,2022,CA,FWS,SWR,SIXTY,00009046,2022-07-30 00:00:00+00:00,2022-07-30 00:00:00+00:00,Other,1.0,1.0,21.09291,PX4Y,2020,143312.8515625,2580.42885994331,0
574,2022,CA,FWS,TNR,WILLOW 9,00024582,2022-11-16 00:00:00+00:00,2022-11-17 00:00:00+00:00,Other Causes,4.0,1.0,8.228877,P4LB,2020,47217.6171875,1167.50221572922,1
575,2022,CA,FWS,TNR,WILLOW 8,00022623,2022-10-20 00:00:00+00:00,2022-10-20 00:00:00+00:00,Unknown Cause,1.0,1.0,1.318015,P3UY,2020,7560.44140625,532.615906243617,0
576,2022,CA,FWS,TNR,FURY,00019599,2022-09-08 00:00:00+00:00,2022-09-08 00:00:00+00:00,Unknown Cause,1.0,1.0,1.715104,P118,2020,9838.046875,573.35982855852,0
577,2022,CA,FWS,LUR,WOLFSEN,00014883,2022-07-08 00:00:00+00:00,2022-07-08 00:00:00+00:00,Miscellaneous,4.0,1.0,25.11741,PT4A,2020,160568.88671875,2880.66658878488,0
578,2022,CA,FWS,SPR,POINT,00013286,2022-07-27 00:00:00+00:00,2022-07-27 00:00:00+00:00,Miscellaneous,4.0,1.0,58.67502,PZ4S.,2020,384496.4296875,3468.32858444699,0
579,2022,CA,FWS,MCR,SANDY,00020312,2022-09-09 00:00:00+00:00,2022-09-09 00:00:00+00:00,Miscellaneous,1.0,1.0,27.54214,P130.  ,2020,175909.30859375,4353.80985101064,0
580,2022,CA,FWS,DBR,FIVE,00000534,2022-03-23 00:00:00+00:00,2022-03-23 00:00:00+00:00,Unknown Cause,4.0,1.0,0.6094487,PH4G.  ,2020,3484.375,288.321904204348,0
581,2022,CA,USF,LPF,HOWARD 2,00002477,2022-10-08 00:00:00+00:00,2022-10-10 00:00:00+00:00,Campfire,2.0,1.0,74.61489,FIRIS captured perimeter.,2020,446285.13671875,3865.43863760535,2
582,2022,CA,CCO,VNC,LYNN,00105122,2022-11-17 00:00:00+00:00,2022-11-17 00:00:00+00:00,Unknown Cause,1.0,1.0,5.761822,No Comments,2020,34135.40625,955.768274115015,0
583,2022,CA,CCO,VNC,ANA,00077086,2022-08-25 00:00:00+00:00,2022-08-25 00:00:00+00:00,Unknown Cause,3.0,1.0,1.841502,"FIRIS aircraft, INTEL-24",2020,10971.171875,475.320945563942,0
584,2022,CA,LRA,VNC,CHAMBERS,00023419,2022-03-16 00:00:00+00:00,2022-03-17 00:00:00+00:00,Unknown Cause,1.0,1.0,1.547286,No Comments,2020,9217.69140625,537.691346785829,1
585,2022,CA,LRA,VNC,MOON,00073287,2022-08-14 00:00:00+00:00,2022-08-14 00:00:00+00:00,Unknown Cause,1.0,1.0,1.424808,No Comments,2020,8444.23828125,452.799309274793,0
586,2022,CA,USF,SHF,TEXAS,00000953,2022-09-09 00:00:00+00:00,2022-09-10 00:00:00+00:00,Unknown Cause,6.0,1.0,12.91249,No Comments,2020,89850.2578125,2061.55087958257,1
587,2022,CA,USF,KNF,ALEX,00006290,2022-07-31 00:00:00+00:00,2022-08-03 00:00:00+00:00,Unknown Cause,3.0,1.0,150.4035,No Comments,2020,1100802.3671875,6500.41462508344,3
588,2022,CA,CDF,TGU,TULARE,00008878,2022-07-25 00:00:00+00:00,2022-07-25 00:00:00+00:00,Miscellaneous,4.0,1.0,134.4698,No Comments,2020,929037.63671875,5645.7384679906,0
589,2022,CA,FWS,SJR,RIVER,00001562,2022-10-25 00:00:00+00:00,2022-10-25 00:00:00+00:00,Debris Burning,7.0,1.0,98.25912,P31N,2020,634321.265625,6145.23827956111,0
590,2022,CA,BIA,CRA,LOST LAKE,00000528,2022-05-26 00:00:00+00:00,2022-06-05 00:00:00+00:00,Unknown Cause,7.0,1.0,5856.573,No Comments,2020,34585556.4335938,41912.4240991908,10
591,2021,CA,CDF,BDU,CALVERT,00000573,2021-03-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,Other,1.0,1.0,257.8323,"197ac w/in project,73 out of proj, INC_NUM needs 8",2020,1638694.50390625,10145.6694378656,0
592,2021,CA,LRA,SKU,MEISS,00002480,2021-04-05 00:00:00+00:00,2021-04-05 00:00:00+00:00,Railroad,1.0,1.0,21.86377,No Comments,2020,159533.55859375,2282.70245243055,0
593,2021,CA,LRA,SKU,REFUGE,00002246,2021-03-27 00:00:00+00:00,2021-03-29 00:00:00+00:00,Other,1.0,1.0,873.3917,No Comments,2020,6392786.796875,12370.0851729225,2
594,2021,CA,CDF,CZU,BONNY COMPLEX,00000468,2021-01-19 00:00:00+00:00,2021-01-22 00:00:00+00:00,Campfire,7.0,1.0,20.30736,No Comments,2020,129374.5859375,2331.54648284773,3
595,2021,CA,CDF,CZU,FREEDOM,00000489,2021-01-19 00:00:00+00:00,2021-01-22 00:00:00+00:00,Structure,1.0,1.0,33.25922,No Comments,2020,211295.828125,4130.55440998935,3
596,2021,CA,CDF,CZU,PANTHER RIDGE,00000490,2021-01-19 00:00:00+00:00,2021-01-22 00:00:00+00:00,Structure,1.0,1.0,19.72582,No Comments,2020,126036.86328125,2212.69514597106,3
597,2021,CA,CDF,CZU,CHINA,00000508,2021-01-19 00:00:00+00:00,2021-01-21 00:00:00+00:00,Campfire,1.0,1.0,21.93688,No Comments,2020,140121.828125,2424.06993897226,2
598,2021,CA,CDF,CZU,BUTANO,00000512,2021-01-19 00:00:00+00:00,2021-01-21 00:00:00+00:00,Human Activity,7.0,1.0,169.8688,No Comments,2020,1086456.98046875,5329.48883138192,2
599,2021,CA,CDF,CZU,BLOOM,00000517,2021-01-19 00:00:00+00:00,2021-01-21 00:00:00+00:00,Campfire,1.0,1.0,8.611075,No Comments,2020,54969.96484375,1321.45404079025,2
600,2021,CA,CDF,BTU,GUNNISON,00005834,2021-05-08 00:00:00+00:00,2021-05-12 00:00:00+00:00,Lightning,1.0,1.0,548.9937,No Comments,2020,3775210.875,10415.3817753177,4
601,2021,CA,LRA,BDU,FARMINGTON,00007748,2021-06-09 00:00:00+00:00,2021-06-11 00:00:00+00:00,Unknown Cause,2.0,1.0,248.6175,No Comments,2020,1481024.2421875,9309.88025273752,2
602,2021,CA,CDF,MEU,TURNOUT,00004952,2021-04-18 00:00:00+00:00,2021-04-25 00:00:00+00:00,Other,1.0,1.0,191.6513,No Comments,2020,1287947.625,11247.1127669004,7
603,2021,CA,CDF,MEU,KIRK,00007806,2021-06-21 00:00:00+00:00,2021-06-22 00:00:00+00:00,Campfire,1.0,1.0,23.05541,No Comments,2020,155760.015625,2163.52317024439,1
604,2021,CA,CDF,MEU,TOMKI,00006427,2021-05-21 00:00:00+00:00,2021-05-24 00:00:00+00:00,Unknown Cause,1.0,1.0,18.17299,No Comments,2020,123207.02734375,2539.83368808179,3
605,2021,CA,CDF,LMU,ROUND,00003037,2021-06-08 00:00:00+00:00,2021-06-08 00:00:00+00:00,Unknown Cause,1.0,1.0,1.699813,No Comments,2020,11905.72265625,611.304570087919,0
606,2021,CA,CDF,LMU,1-4 BIZZ,00003403,2021-06-23 00:00:00+00:00,2021-06-25 00:00:00+00:00,Human Activity,1.0,1.0,13.89517,No Comments,2020,97056.5390625,1569.62766427365,2
607,2021,CA,CDF,LMU,4-3 PUMA,00003442,2021-06-24 00:00:00+00:00,2021-06-25 00:00:00+00:00,Human Activity,1.0,1.0,132.4866,No Comments,2020,958271.46484375,6023.27570533782,1
608,2021,CA,CDF,SKU,BESWICK,00005176,2021-06-28 00:00:00+00:00,2021-07-03 00:00:00+00:00,Unknown Cause,1.0,1.0,118.0034,No Comments,2020,862439.53515625,7735.89314747984,5
609,2021,CA,CDF,SKU,BROWNELL,00002683,2021-04-13 00:00:00+00:00,2021-04-13 00:00:00+00:00,Railroad,1.0,1.0,4.151186,No Comments,2020,30385.9765625,1084.37911362191,0
610,2021,CA,CDF,SKU,HOVEY,00003282,2021-05-05 00:00:00+00:00,2021-05-05 00:00:00+00:00,Railroad,1.0,1.0,4.767107,No Comments,2020,34677.00390625,909.090361278243,0
611,2021,CA,CDF,SKU,MARY,00002959,2021-04-22 00:00:00+00:00,2021-04-22 00:00:00+00:00,Other,1.0,1.0,4.059574,No Comments,2020,29278.5078125,994.964289023491,0
612,2021,CA,CDF,SKU,MEAMBER,00004142,2021-05-30 00:00:00+00:00,2021-05-30 00:00:00+00:00,Railroad,1.0,1.0,2.300643,No Comments,2020,16686.0,586.98360723836,0
613,2021,CA,CDF,SKU,RANCH,00003333,2021-05-05 00:00:00+00:00,2021-05-05 00:00:00+00:00,Railroad,1.0,1.0,1.678553,No Comments,2020,12076.01171875,594.355545335507,0
614,2021,CA,CDF,SCU,STUHR,00004064,2021-06-05 00:00:00+00:00,2021-06-05 00:00:00+00:00,Campfire,1.0,1.0,21.63566,No Comments,2020,138728.31640625,1600.12990133228,0
615,2021,CA,CDF,SCU,PASEO,00004612,2021-06-25 00:00:00+00:00,2021-06-25 00:00:00+00:00,Lightning,1.0,1.0,37.56758,No Comments,2020,239502.04296875,3190.0512244466,0
616,2021,CA,CDF,SCU,DIABLO,00005106,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,Unknown Cause,2.0,1.0,127.659,No Comments,2020,828774.70703125,5690.56147149824,0
617,2021,CA,LRA,SCU,PIERCY,00004308,2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,Unknown Cause,1.0,1.0,39.47499,No Comments,2020,252569.80078125,2560.51203476803,0
618,2021,CA,CDF,SCU,KIRKER,00004875,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,Miscellaneous,1.0,1.0,83.55169,No Comments,2020,545069.58203125,4400.70592723132,0
619,2021,CA,CDF,HUU,HARRIS,00006479,2021-07-06 00:00:00+00:00,2021-07-06 00:00:00+00:00,Unknown Cause,1.0,1.0,16.39773,No Comments,2020,113554.92578125,1504.0781384675,0
620,2021,CA,USF,MDF,GULCH,00004685,2021-08-12 00:00:00+00:00,2021-08-13 00:00:00+00:00,Human Activity,1.0,1.0,52.51308,No Comments,2020,377430.83984375,2460.31659999491,1
621,2021,CA,CDF,BDU,ABERDEEN,00014481,2021-10-05 00:00:00+00:00,2021-10-08 00:00:00+00:00,Unknown Cause,1.0,1.0,45.5523,No Comments,2020,289918.10546875,3357.53002905749,3
622,2021,CA,CDF,TGU,CANNON,00008356,2021-07-14 00:00:00+00:00,2021-07-14 00:00:00+00:00,Vehicle,1.0,1.0,43.3417,No Comments,2020,301282.1875,2611.59010908605,0
623,2021,CA,CDF,TGU,FORK,00008487,2021-07-17 00:00:00+00:00,2021-07-17 00:00:00+00:00,Campfire,1.0,1.0,40.82636,REFRACTION,2020,281808.6875,3066.32921544234,0
624,2021,CA,CDF,SHU,HIDING,00008125,2021-08-01 00:00:00+00:00,2021-08-02 00:00:00+00:00,Lightning,1.0,1.0,41.50576,No Comments,2020,290559.95703125,3147.13163947765,1
625,2021,CA,CDF,SHU,CREEKSIDE,00007277,2021-07-12 00:00:00+00:00,2021-07-13 00:00:00+00:00,Campfire,1.0,1.0,23.22825,No Comments,2020,162162.26953125,2484.7853362389,1
626,2021,CA,CDF,SHU,MAXWELL,00011059,2021-10-05 00:00:00+00:00,2021-10-10 00:00:00+00:00,Vehicle,1.0,1.0,76.48464,No Comments,2020,538284.56640625,4057.04197218816,5
627,2021,CA,CDF,SHU,COW,00006200,2021-06-20 00:00:00+00:00,2021-06-26 00:00:00+00:00,Lightning,3.0,1.0,761.1113, ,2020,5340043.98828125,12304.1919128263,6
628,2021,CA,CDF,SHU,ROCK,00005984,2021-06-15 00:00:00+00:00,2021-06-19 00:00:00+00:00,Lightning,1.0,1.0,107.1646, ,2020,753830.9921875,4574.98440353208,4
629,2021,CA,CDF,SHU,FAWN,00010480,2021-09-22 00:00:00+00:00,2021-09-29 00:00:00+00:00,Vehicle,3.0,1.0,8576.493,Auto-generated by EGP-IRWIN,2020,60482385.6523438,62296.7297385723,7
630,2021,CA,CDF,NEU,BEALE,00014952,2021-06-13 00:00:00+00:00,2021-06-19 00:00:00+00:00,Structure,1.0,1.0,201.303,No Comments,2020,1356606.36328125,7798.92422115634,6
631,2021,CA,LRA,NEU,FIDDYMENT,00012790,2021-05-23 00:00:00+00:00,2021-05-23 00:00:00+00:00,Unknown Cause,5.0,1.0,55.11501,No Comments,2020,368047.94921875,4411.86091615545,0
632,2021,CA,CDF,NEU,HUTTO,00013592,2021-05-31 00:00:00+00:00,2021-05-31 00:00:00+00:00,Lightning,1.0,1.0,11.46257,No Comments,2020,77278.06640625,1489.5628142431,0
633,2021,CA,CDF,NEU,LOMA,00021071,2021-08-08 00:00:00+00:00,2021-08-10 00:00:00+00:00,Lightning,1.0,1.0,12.10306,No Comments,2020,81916.9765625,1553.26251106946,2
634,2021,CA,CDF,NEU,SPENCEVILLE,00013577,2021-05-31 00:00:00+00:00,2021-06-04 00:00:00+00:00,Unknown Cause,5.0,1.0,21.81921,No Comments,2020,146961.2265625,1658.17746268687,4
635,2021,CA,LRA,NEU,WISE,00124781,2021-05-19 00:00:00+00:00,2021-05-20 00:00:00+00:00,Structure,1.0,1.0,18.2641,No Comments,2020,122304.390625,1544.1133844338,1
636,2021,CA,CDF,NEU,GLEN,00021381,2021-08-11 00:00:00+00:00,2021-08-11 00:00:00+00:00,Miscellaneous,7.0,1.0,184.0656, ,2020,1249403.33203125,6300.9410448101,0
637,2021,CA,CDF,NEU,RIVER,00020628,2021-08-04 00:00:00+00:00,2021-08-13 00:00:00+00:00,Unknown Cause,7.0,1.0,2618.794, ,2020,17629432.4570312,30707.8141138647,9
638,2021,CA,CDF,NEU,INTANKO,00014434,2021-06-08 00:00:00+00:00,2021-06-16 00:00:00+00:00,Unknown Cause,1.0,1.0,938.9399,No Comments,2020,6318144.01953125,16870.9325031946,8
639,2021,CA,CDF,NEU,FRENCHTOWN,00019068,2021-07-20 00:00:00+00:00,2021-07-22 00:00:00+00:00,Miscellaneous,1.0,1.0,54.10636,No Comments,2020,367060.6640625,3358.42318524242,2
640,2021,CA,CDF,NEU,QUAIL,00011859,2021-05-12 00:00:00+00:00,2021-05-12 00:00:00+00:00,Campfire,1.0,1.0,25.35059,No Comments,2020,171304.91796875,2361.26221961719,0
641,2021,CA,CDF,NEU,SPRING,00014801,2021-06-12 00:00:00+00:00,2021-06-16 00:00:00+00:00,Lightning,1.0,1.0,18.20975,No Comments,2020,123101.984375,1789.66076896327,4
642,2021,CA,LRA,NEU,WATT,00015817,2021-06-21 00:00:00+00:00,2021-06-23 00:00:00+00:00,Unknown Cause,1.0,1.0,39.57343,No Comments,2020,263568.0546875,2825.32154609099,2
643,2021,CA,CDF,AEU,SALMON,00011707,2021-05-01 00:00:00+00:00,2021-05-01 00:00:00+00:00,Unknown Cause,1.0,1.0,31.73762,No Comments,2020,211634.4921875,2540.16888748237,0
644,2021,CA,CDF,AEU,BELL,00013708,2021-05-20 00:00:00+00:00,2021-05-20 00:00:00+00:00,Lightning,1.0,1.0,18.61205,No Comments,2020,123299.015625,1628.98584384899,0
645,2021,CA,CDF,AEU,GOOSE,00016510,2021-06-13 00:00:00+00:00,2021-06-13 00:00:00+00:00,Lightning,1.0,1.0,65.68092,No Comments,2020,432205.46484375,3444.84879245863,0
646,2021,CA,CDF,AEU,BLACKSTONE,00017502,2021-06-21 00:00:00+00:00,2021-06-21 00:00:00+00:00,Campfire,1.0,1.0,34.85899,No Comments,2020,231589.9921875,2143.97914215705,0
647,2021,CA,CDF,AEU,STEINS,00018047,2021-06-26 00:00:00+00:00,2021-06-26 00:00:00+00:00,Campfire,1.0,1.0,13.73235,No Comments,2020,91277.0078125,3142.99743847687,0
648,2021,CA,CDF,AEU,LAWRENCE,00026385,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00,Unknown Cause,1.0,1.0,45.94286,No Comments,2020,304279.4921875,2553.26510581207,0
649,2021,CA,CDF,AEU,SETTLERS,00013605,2021-05-19 00:00:00+00:00,2021-05-19 00:00:00+00:00,Lightning,1.0,1.0,45.35123,No Comments,2020,300596.44140625,3378.57539756287,0
650,2021,CA,CDF,SHU,PINE,00006331,2021-06-23 00:00:00+00:00,2021-06-23 00:00:00+00:00,Lightning,1.0,1.0,50.93539,No Comments,2020,356470.75390625,3139.79178940638,0
651,2021,CA,CDF,SHU,HOUSE,00008225,2021-08-04 00:00:00+00:00,2021-08-09 00:00:00+00:00,Equipment Use,1.0,1.0,59.11795,No Comments,2020,415496.1796875,3304.57106936492,5
652,2021,CA,CDF,BDU,SOUTH,00012298,2021-08-25 00:00:00+00:00,2021-09-02 00:00:00+00:00,Unknown Cause,3.0,1.0,810.9695, ,2020,4808983.95703125,16562.1984727653,8
653,2021,CA,CDF,BDU,ALABAMA,00008199,2021-06-18 00:00:00+00:00,2021-06-21 00:00:00+00:00,Human Activity,1.0,1.0,566.5927,3 fires that burned into 1.,2020,3566649.2109375,12433.6833166811,3
654,2021,CA,LRA,MEU,HOPKINS,00011886,2021-09-12 00:00:00+00:00,2021-09-19 00:00:00+00:00,Vehicle,3.0,1.0,253.9064,No Comments,2020,1714855.90234375,7163.09027273403,7
655,2021,CA,CCO,SBC,BALLARD,00006763,2021-06-08 00:00:00+00:00,2021-06-09 00:00:00+00:00,Railroad,1.0,1.0,37.1573,No Comments,2020,222814.39453125,4835.32681787755,1
656,2021,CA,CCO,SBC,ONE,00007344,2021-06-21 00:00:00+00:00,2021-06-22 00:00:00+00:00,Railroad,1.0,1.0,37.05353,No Comments,2020,221572.7890625,3102.80310347931,1
657,2021,CA,CCO,SBC,CABALLO,00010947,2021-09-06 00:00:00+00:00,2021-09-07 00:00:00+00:00,Lightning,1.0,1.0,69.51533,No Comments,2020,416871.44140625,7245.44082193802,1
658,2021,CA,CDF,LNU,SODA,00006134,2021-04-17 00:00:00+00:00,2021-04-17 00:00:00+00:00,Railroad,1.0,1.0,1.20866,No Comments,2020,8055.453125,389.780737510151,0
659,2021,CA,CDF,LNU,CERRITO,00006212,2021-04-18 00:00:00+00:00,2021-04-18 00:00:00+00:00,Campfire,1.0,1.0,1.056455,No Comments,2020,7094.75,391.354087458596,0
660,2021,CA,CDF,LNU,MUNIZ,00006305,2021-04-20 00:00:00+00:00,2021-04-20 00:00:00+00:00,Railroad,1.0,1.0,2.227886,No Comments,2020,14745.203125,521.159267366658,0
661,2021,CA,CDF,LNU,TULLEY,00006772,2021-04-28 00:00:00+00:00,2021-04-30 00:00:00+00:00,Railroad,1.0,1.0,62.66148,No Comments,2020,416141.93359375,2981.4759968897,2
662,2021,CA,CDF,LNU,WILSON,00006827,2021-04-29 00:00:00+00:00,2021-04-29 00:00:00+00:00,Railroad,1.0,1.0,1.552339,No Comments,2020,10328.9921875,462.634048430491,0
663,2021,CA,CDF,LNU,COUNTY,00007374,2021-05-08 00:00:00+00:00,2021-05-08 00:00:00+00:00,Structure,1.0,1.0,2.854398,No Comments,2020,19001.359375,638.558290400238,0
664,2021,CA,CDF,LNU,LOPEZ,00007390,2021-05-08 00:00:00+00:00,2021-05-11 00:00:00+00:00,Lightning,1.0,1.0,55.25064,No Comments,2020,361697.53515625,3198.162964173,3
665,2021,CA,CDF,LNU,MOODY,00007966,2021-05-16 00:00:00+00:00,2021-05-17 00:00:00+00:00,Campfire,1.0,1.0,20.24225,No Comments,2020,134086.890625,1689.14647117225,1
666,2021,CA,CDF,LNU,WEST,00008516,2021-05-26 00:00:00+00:00,2021-05-26 00:00:00+00:00,Miscellaneous,1.0,1.0,2.58838,No Comments,2020,17132.08203125,540.475070484937,0
667,2021,CA,CDF,LNU,GROVE,00008530,2021-05-26 00:00:00+00:00,2021-05-26 00:00:00+00:00,Unknown Cause,1.0,1.0,8.765407,No Comments,2020,57675.9453125,1159.54858140673,0
668,2021,CA,CDF,LNU,ACACIA,00008736,2021-05-29 00:00:00+00:00,2021-05-29 00:00:00+00:00,Lightning,1.0,1.0,6.082049,No Comments,2020,40184.5859375,1055.99491629512,0
669,2021,CA,CDF,LNU,DREAM,00011470,2021-06-23 00:00:00+00:00,2021-06-23 00:00:00+00:00,Vehicle,1.0,1.0,4.769748,No Comments,2020,31392.328125,769.152461693201,0
670,2021,CA,CDF,LNU,GRANGE,00011470,2021-07-07 00:00:00+00:00,2021-07-07 00:00:00+00:00,Lightning,1.0,1.0,6.612106,No Comments,2020,43608.453125,1151.74732724435,0
671,2021,CA,CDF,LNU,GIBSON,00013170,2021-07-20 00:00:00+00:00,2021-07-22 00:00:00+00:00,Vehicle,1.0,1.0,29.98372,No Comments,2020,197580.67578125,2232.54540755351,2
672,2021,CA,CDF,LNU,EASTSIDE,00013464,2021-08-03 00:00:00+00:00,2021-08-04 00:00:00+00:00,Lightning,1.0,1.0,10.85849,No Comments,2020,72149.05859375,1196.39581891299,1
673,2021,CA,CDF,LNU,PLYE,00013792,2021-08-07 00:00:00+00:00,2021-08-07 00:00:00+00:00,Vehicle,1.0,1.0,6.29127,No Comments,2020,42376.3046875,926.671253389571,0
674,2021,CA,CDF,LNU,NEWELL,00018453,2021-10-11 00:00:00+00:00,2021-10-11 00:00:00+00:00,Miscellaneous,1.0,1.0,137.1334,No Comments,2020,899414.30859375,5250.50164105218,0
675,2021,CA,CDF,LNU,DIMOND,00013180,2021-07-30 00:00:00+00:00,2021-07-30 00:00:00+00:00,Vehicle,1.0,1.0,4.771153,No Comments,2020,31877.6875,1058.48602867033,0
676,2021,CA,CDF,LNU,STUBBS,00013415,2021-08-02 00:00:00+00:00,2021-08-02 00:00:00+00:00,Vehicle,1.0,1.0,1.37785,No Comments,2020,9251.7890625,417.925631688694,0
677,2021,CA,CDF,LNU,SCOTTS,00006769,2021-04-28 00:00:00+00:00,2021-04-28 00:00:00+00:00,Campfire,1.0,1.0,8.720953,No Comments,2020,58736.3984375,1454.22631790989,0
678,2021,CA,CDF,LNU,OLD,00001062,2021-01-18 00:00:00+00:00,2021-01-18 00:00:00+00:00,Structure,1.0,1.0,3.873497,No Comments,2020,25848.5390625,756.577794001759,0
679,2021,CA,CDF,LNU,SPRING,00001124,2021-01-19 00:00:00+00:00,2021-01-19 00:00:00+00:00,Railroad,1.0,1.0,1.017629,No Comments,2020,6736.79296875,334.090964204878,0
680,2021,CA,CDF,LNU,GREEN,00007410,2021-05-08 00:00:00+00:00,2021-05-08 00:00:00+00:00,Railroad,1.0,1.0,8.655844,No Comments,2020,58145.94140625,1538.64494774089,0
681,2021,CA,CDF,LNU,CREEK WEST,00009514,2021-06-09 00:00:00+00:00,2021-06-10 00:00:00+00:00,Vehicle,1.0,1.0,18.52191,No Comments,2020,123894.0703125,1364.23527499639,1
682,2021,CA,CDF,LNU,SKY,00006823,2021-04-29 00:00:00+00:00,2021-04-29 00:00:00+00:00,Railroad,1.0,1.0,58.34655,No Comments,2020,390167.83203125,2873.10910290913,0
683,2021,CA,CDF,LNU,MUSTANG,00009778,2021-06-13 00:00:00+00:00,2021-06-13 00:00:00+00:00,Vehicle,1.0,1.0,7.733727,No Comments,2020,51569.26953125,880.133007591212,0
684,2021,CA,CDF,LNU,OAK,00009827,2021-06-14 00:00:00+00:00,2021-06-14 00:00:00+00:00,Lightning,1.0,1.0,2.842491,No Comments,2020,18991.3828125,555.329177277388,0
685,2021,CA,CDF,LNU,LEESVILLE,00011226,2021-07-03 00:00:00+00:00,2021-07-03 00:00:00+00:00,Powerline,1.0,1.0,5.558945,No Comments,2020,37438.7109375,787.935722957492,0
686,2021,CA,CDF,LNU,SPRING,00011569,2021-07-09 00:00:00+00:00,2021-07-09 00:00:00+00:00,Campfire,1.0,1.0,1.90975,No Comments,2020,12644.34375,467.641158883041,0
687,2021,CA,CDF,LNU,COLEMAN,00012270,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,Vehicle,1.0,1.0,2.714847,No Comments,2020,17912.99609375,595.998096270343,0
688,2021,CA,CDF,LNU,CREEK,00013307,2021-08-01 00:00:00+00:00,2021-08-01 00:00:00+00:00,Vehicle,1.0,1.0,3.695564,No Comments,2020,24640.68359375,937.817601900293,0
689,2021,CA,CDF,LNU,MIDDLE,00014198,2021-08-13 00:00:00+00:00,2021-08-13 00:00:00+00:00,Structure,1.0,1.0,25.11647,No Comments,2020,165056.80078125,1627.57632004558,0
690,2021,CA,CDF,LNU,I-80 LYNCH,00014456,2021-08-17 00:00:00+00:00,2021-08-17 00:00:00+00:00,Miscellaneous,1.0,1.0,1.08848,No Comments,2020,7141.3203125,528.153326474255,0
691,2021,CA,CDF,LNU,CLOVER,00015177,2021-08-26 00:00:00+00:00,2021-08-26 00:00:00+00:00,Unknown Cause,1.0,1.0,6.763107,No Comments,2020,45186.42578125,818.171835047927,0
692,2021,CA,NPS,MNP,CASTLE,00004963,2021-03-19 00:00:00+00:00,2021-03-21 00:00:00+00:00,Debris Burning,7.0,1.0,5.136026,No Comments,2020,31292.46875,1465.36935441859,2
693,2021,CA,CDF,LNU,CREEK,00015397,2021-08-29 00:00:00+00:00,2021-08-29 00:00:00+00:00,Vehicle,1.0,1.0,1.284499,No Comments,2020,8543.5234375,362.969167001321,0
694,2021,CA,CDF,LNU,MOUNTAIN,00014876,2021-08-22 00:00:00+00:00,2021-08-22 00:00:00+00:00,Vehicle,1.0,1.0,1.039344,No Comments,2020,6912.84375,466.035335049479,0
695,2021,CA,LRA,LNU,KIWI,00009470,2021-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,Lightning,1.0,1.0,1.75886,No Comments,2020,11575.7265625,489.909988820809,0
696,2021,CA,CDF,TCU,CAMPO,00005400,2021-04-29 00:00:00+00:00,2021-05-04 00:00:00+00:00,Railroad,1.0,1.0,159.9778,Escaped debris pile,2020,1050184.47265625,7467.23554404778,5
697,2021,CA,CDF,TCU,MILE,00006637,2021-05-27 00:00:00+00:00,2021-05-28 00:00:00+00:00,Vehicle,1.0,1.0,507.8524,No Comments,2020,3304328.93359375,10016.0029514291,1
