OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,IRWINID,FIRE_NUM,COMPLEX_ID,DECADES,Shape__Area,Shape__Length
550,2022,CA,CDF,SLU,WINDWOOD,00011386,2022/07/29 00:00:00+00,2022/07/29 00:00:00+00,10,5,1,6.372824,,,{0700B3D5-668E-4C55-940C-4A552E75FE98},,,2020,39090.9296875,1166.86809574122
551,2022,CA,CDF,SLU,ROSA,00013588,2022/09/06 00:00:00+00,2022/09/06 00:00:00+00,9,1,1,16.23023,Electrical power,,{63B28E86-ED19-40DA-9A87-E58DA3328A9B},,,2020,99537.95703125,1724.07338664972
552,2022,CA,CDF,SLU,BULL,00007510,2022/05/24 00:00:00+00,2022/05/25 00:00:00+00,2,1,1,50.92991,,,{F3799027-7112-4682-B7F6-A0DF0E99EDDF},,,2020,307818.24609375,2364.37483948829
553,2022,CA,CDF,SLU,SUEY,00007402,2022/05/22 00:00:00+00,2022/05/24 00:00:00+00,2,5,1,15.09703,Cutting firewood,,{2A242940-FE80-441C-9163-4EF021EC3AC6}},,,2020,91316.41796875,1537.39289774296
554,2022,CA,CDF,BDU,FAIRVIEW,00009629,2022/07/08 00:00:00+00,2022/07/10 00:00:00+00,11,1,1,11.73994,,,{B2DFC4A6-4A3A-450F-9645-01ECCCBD360C},,,2020,75324.45703125,1483.4894677381
555,2022,CA,CDF,MVU,HARBISON 2,00015278,2022/07/12 00:00:00+00,2022/07/13 00:00:00+00,2,1,1,26.85744,,,{EA048D0F-B7EF-4C71-9FB0-A430E0F18809},,,2020,154247.984375,2151.5229099189
556,2022,CA,CDF,NEU,WATT,00028369,2022/10/15 00:00:00+00,2022/10/21 00:00:00+00,11,1,1,42.42685,,,{9CD579D3-D5F7-4BF0-B328-A7F1A665A730},,,2020,282640.80859375,2502.24992540372
557,2022,CA,CDF,LNU,OLD,00009242,2022/05/31 00:00:00+00,2022/06/03 00:00:00+00,14,1,1,375.9125,,,{CFA94229-9707-40CB-AF29-28FC38813572},,,2020,2479537.953125,9589.11507875574
558,2022,CA,CDF,LNU,ROBLAR,00011170,2022/06/27 00:00:00+00,2022/06/27 00:00:00+00,2,1,1,63.26585,,,{04044B42-4057-446D-B498-85278F568AD2},,,2020,416540.93359375,2972.31854291146
559,2022,CA,CDF,RRU,FAIRVIEW,00129712,2022/09/06 00:00:00+00,2022/09/30 00:00:00+00,14,1,1,28097.87, ,,{A4DEF98D-98F0-46AC-A17B-9F7AD6116CE3},,,2020,164597174.542969,150836.612228821
560,2022,CA,CDF,LNU,ESTATES,00012591,2022/07/17 00:00:00+00,2022/07/17 00:00:00+00,16,1,1,0.7762036,fatality,,{F4AA27EC-B904-48A1-9C2A-DE471827CDC2},,,2020,5163.34375,291.061197519163
561,2022,CA,NPS,YNP,SNOW,00000026,2022/06/17 00:00:00+00,2022/07/02 00:00:00+00,4,7,1,24.0517,,,{A31CCD79-E21B-4902-94B8-9B7E40F3535E},,,2020,156038.6953125,4109.08073506149
562,2022,CA,NPS,JTP,ELK TRAIL,00008459,2022/05/26 00:00:00+00,2022/05/31 00:00:00+00,7,1,1,414.1108,,,{6560BC7F-50C4-4990-9555-C1EA10FDCEC1},,,2020,2448922.37890625,13620.1671373628
563,2022,CA,NPS,YNP,WASHBURN,00000038,2022/07/07 00:00:00+00,2022/09/30 00:00:00+00,7,3,1,4886.124,,,{F8770EE9-DD20-421D-B4BB-637EA51F028A},,,2020,31490865.8828125,50856.3016670919
564,2022,CA,NPS,YNP,RED,00000056,2022/08/04 00:00:00+00,2022/11/06 00:00:00+00,1,3,2,8432.419,,,{1E643C3B-3BE4-4669-892B-CF82B46FA820},,,2020,54552181.0117188,125075.917279378
565,2022,CA,NPS,YNP,RODGERS,00000058,2022/08/08 00:00:00+00,2022/11/06 00:00:00+00,1,3,2,2839.684,,,{99B90DBC-6F1A-4494-B5C6-9CFDF335492A},,,2020,18516447.2578125,68655.6861481746
566,2022,CA,NPS,KNP,AVALANCHE,00000049,2022/07/18 00:00:00+00,2022/11/10 00:00:00+00,1,7,2,28.92503,,,{52D1B9EC-9479-48E6-AF4A-D1550E8A97CB},,,2020,182801.78515625,1769.03953330865
567,2022,CA,NPS,KNP,SUMMIT,00000075,2022/08/03 00:00:00+00,2022/10/19 00:00:00+00,1,7,2,1394.44,,,{F3705FA2-72E3-4E2A-BBE0-EA04D37FAE54},,,2020,8711427.30859375,19421.3534160103
568,2022,CA,NPS,YNP,ASPEN,00000066,2022/09/04 00:00:00+00,2022/09/30 00:00:00+00,7,3,1,25.89259,,,{B8C14C30-8CC6-404E-A717-BB3992F07F71},,,2020,168280.921875,2220.34768578986
569,2022,CA,BIA,FYA,ALL AMERICAN,00000885,2022/07/05 00:00:00+00,2022/07/09 00:00:00+00,14,7,1,25.00471,,,{A3D2DCC4-4CB0-4470-9B2E-5F89DFB1DADA},,,2020,143667.234375,5321.61110022304
570,2022,CA,CDF,MVU,LONESTAR,00015344,2022/07/13 00:00:00+00,2022/07/13 00:00:00+00,14,6,1,18.62858,,,{2F6B7281-2D10-45BA-B60A-D437A62BD3F7},,,2020,106465.87109375,1370.49551169863
571,2022,CA,FWS,SJR,BECKWITH,00000644,2022/06/27 00:00:00+00,2022/07/02 00:00:00+00,14,4,1,274.1842,PR3J,,{B6B44AF7-90EA-4F9E-8416-DF4284D99BCF},,,2020,1775047.1171875,9225.81095173146
572,2022,CA,FWS,SJR,CA-WSF-22000274 GRAYSON,00000277,2022/04/10 00:00:00+00,2022/04/10 00:00:00+00,4,4,1,182.0349,PJ9M,,{8789DBA4-892D-4EF2-868B-E8504AE9137C},,,2020,1174468.08984375,7407.26305840323
573,2022,CA,FWS,SWR,SIXTY,00009046,2022/07/30 00:00:00+00,2022/07/30 00:00:00+00,18,1,1,21.09291,PX4Y,,{712EEC8A-4E51-4043-97D1-71800666ABD4},,,2020,143312.8515625,2580.42885994331
574,2022,CA,FWS,TNR,WILLOW 9,00024582,2022/11/16 00:00:00+00,2022/11/17 00:00:00+00,15,4,1,8.228877,P4LB,,{BD99812A-AD57-4967-98B2-44886C95517A},,,2020,47217.6171875,1167.50221572922
575,2022,CA,FWS,TNR,WILLOW 8,00022623,2022/10/20 00:00:00+00,2022/10/20 00:00:00+00,14,1,1,1.318015,P3UY,,{40C9EB09-CFEC-4BE9-B6B8-515C1C39887B},,,2020,7560.44140625,532.615906243617
576,2022,CA,FWS,TNR,FURY,00019599,2022/09/08 00:00:00+00,2022/09/08 00:00:00+00,14,1,1,1.715104,P118,,{DB83B00A-49A4-438F-8758-660B7BE72A03},,,2020,9838.046875,573.35982855852
577,2022,CA,FWS,LUR,WOLFSEN,00014883,2022/07/08 00:00:00+00,2022/07/08 00:00:00+00,10,4,1,25.11741,PT4A,,{AA4EFBE6-FC89-4458-998A-4BED4AEFA5F5},,,2020,160568.88671875,2880.66658878488
578,2022,CA,FWS,SPR,POINT,00013286,2022/07/27 00:00:00+00,2022/07/27 00:00:00+00,10,4,1,58.67502,PZ4S.,,{A9D9C877-BEAE-4FE9-9620-0E4926DA7440},,,2020,384496.4296875,3468.32858444699
579,2022,CA,FWS,MCR,SANDY,00020312,2022/09/09 00:00:00+00,2022/09/09 00:00:00+00,10,1,1,27.54214,P130.  ,,{D0F90D50-AFC1-447D-AA5F-11894760F7FB},,,2020,175909.30859375,4353.80985101064
580,2022,CA,FWS,DBR,FIVE,00000534,2022/03/23 00:00:00+00,2022/03/23 00:00:00+00,14,4,1,0.6094487,PH4G.  ,,{95922AC2-4309-43CC-AED7-21F9EABC1D37},,,2020,3484.375,288.321904204348
581,2022,CA,USF,LPF,HOWARD 2,00002477,2022/10/08 00:00:00+00,2022/10/10 00:00:00+00,9,2,1,74.61489,FIRIS captured perimeter.,,{04745F7C-3F8B-47A4-8EFE-C8F3C84742D9},,,2020,446285.13671875,3865.43863760535
582,2022,CA,CCO,VNC,LYNN,00105122,2022/11/17 00:00:00+00,2022/11/17 00:00:00+00,14,1,1,5.761822,,,{94396A63-3D17-4429-98CC-103F9D85833B},,,2020,34135.40625,955.768274115015
583,2022,CA,CCO,VNC,ANA,00077086,2022/08/25 00:00:00+00,2022/08/25 00:00:00+00,14,3,1,1.841502,"FIRIS aircraft, INTEL-24",,{31644E00-C263-4B4C-A373-4DCE7FA2831D},,,2020,10971.171875,475.320945563942
584,2022,CA,LRA,VNC,CHAMBERS,00023419,2022/03/16 00:00:00+00,2022/03/17 00:00:00+00,14,1,1,1.547286,,,{B541FD2D-0474-47CF-AF6C-C4576E03A590},,,2020,9217.69140625,537.691346785829
585,2022,CA,LRA,VNC,MOON,00073287,2022/08/14 00:00:00+00,2022/08/14 00:00:00+00,14,1,1,1.424808,,,{EE538AD9-C557-40F2-9EDD-56C345B4E7FD},,,2020,8444.23828125,452.799309274793
586,2022,CA,USF,SHF,TEXAS,00000953,2022/09/09 00:00:00+00,2022/09/10 00:00:00+00,14,6,1,12.91249,,,{BA5FDCF1-23D0-43FD-8DA9-3FF21A5C0F81},,,2020,89850.2578125,2061.55087958257
587,2022,CA,USF,KNF,ALEX,00006290,2022/07/31 00:00:00+00,2022/08/03 00:00:00+00,14,3,1,150.4035,,,{E9A30E52-C8E6-4AA5-B7D8-967923865340},,,2020,1100802.3671875,6500.41462508344
588,2022,CA,CDF,TGU,TULARE,00008878,2022/07/25 00:00:00+00,2022/07/25 00:00:00+00,10,4,1,134.4698,,,{0269DB87-31A2-4DDE-BAB4-74092225EF4E},,,2020,929037.63671875,5645.7384679906
589,2022,CA,FWS,SJR,RIVER,00001562,2022/10/25 00:00:00+00,2022/10/25 00:00:00+00,4,7,1,98.25912,P31N,,{A3353676-95D4-4415-A30B-402F6999188C},,,2020,634321.265625,6145.23827956111
590,2022,CA,BIA,CRA,LOST LAKE,00000528,2022/05/26 00:00:00+00,2022/06/05 00:00:00+00,14,7,,5856.573,,,{6982B546-8980-4FF2-B71B-A6D54A74689E},,,2020,34585556.4335938,41912.4240991908
591,2021,CA,CDF,BDU,CALVERT,00000573,2021/03/01 00:00:00+00,2021/03/01 00:00:00+00,18,1,1,257.8323,"197ac w/in project,73 out of proj, INC_NUM needs 8",,{8855F875-D5E9-4FD8-B3D8-C56E4F1400CE},,,2020,1638694.50390625,10145.6694378656
592,2021,CA,LRA,SKU,MEISS,00002480,2021/04/05 00:00:00+00,2021/04/05 00:00:00+00,5,1,1,21.86377,,,{0D7D17A9-A86E-4196-8BC3-B6AB08734A3F},,,2020,159533.55859375,2282.70245243055
593,2021,CA,LRA,SKU,REFUGE,00002246,2021/03/27 00:00:00+00,2021/03/29 00:00:00+00,18,1,1,873.3917,,,{EFE986E6-1FB5-4072-ACA1-707C80363D98},,,2020,6392786.796875,12370.0851729225
594,2021,CA,CDF,CZU,BONNY COMPLEX,00000468,2021/01/19 00:00:00+00,2021/01/22 00:00:00+00,9,7,1,20.30736,,BONNY COMPLEX,{EF6511F4-804F-4BE7-82D3-A4AFC274E09C},,00000468,2020,129374.5859375,2331.54648284773
595,2021,CA,CDF,CZU,FREEDOM,00000489,2021/01/19 00:00:00+00,2021/01/22 00:00:00+00,11,1,1,33.25922,,,{6ACCD197-CBA4-4935-A071-CD15C99C7182},,,2020,211295.828125,4130.55440998935
596,2021,CA,CDF,CZU,PANTHER RIDGE,00000490,2021/01/19 00:00:00+00,2021/01/22 00:00:00+00,11,1,1,19.72582,,,{F67D8F11-53BD-4712-B956-486D3336B52B},,,2020,126036.86328125,2212.69514597106
597,2021,CA,CDF,CZU,CHINA,00000508,2021/01/19 00:00:00+00,2021/01/21 00:00:00+00,9,1,1,21.93688,,,{1224C13D-3690-41BD-8E1C-F701368C9B50},,,2020,140121.828125,2424.06993897226
598,2021,CA,CDF,CZU,BUTANO,00000512,2021/01/19 00:00:00+00,2021/01/21 00:00:00+00,1,7,1,169.8688,,,{A189E89B-39E9-4961-BF49-C81311520461},,,2020,1086456.98046875,5329.48883138192
599,2021,CA,CDF,CZU,BLOOM,00000517,2021/01/19 00:00:00+00,2021/01/21 00:00:00+00,9,1,1,8.611075,,,{6ECE4D48-1968-4BCA-AAEB-76067BFA3DB0},,,2020,54969.96484375,1321.45404079025
600,2021,CA,CDF,BTU,GUNNISON,00005834,2021/05/08 00:00:00+00,2021/05/12 00:00:00+00,2,1,1,548.9937,,,{C8D93D6C-63DC-4301-9AEE-964061E7D04D},,,2020,3775210.875,10415.3817753177
601,2021,CA,LRA,BDU,FARMINGTON,00007748,2021/06/09 00:00:00+00,2021/06/11 00:00:00+00,14,2,1,248.6175,,,{3C14A019-B265-4B54-B46C-A3A481D914DC},,,2020,1481024.2421875,9309.88025273752
602,2021,CA,CDF,MEU,TURNOUT,00004952,2021/04/18 00:00:00+00,2021/04/25 00:00:00+00,18,1,1,191.6513,,,{ED32361B-2A0F-48A6-9950-0748F3B09A3A},,,2020,1287947.625,11247.1127669004
603,2021,CA,CDF,MEU,KIRK,00007806,2021/06/21 00:00:00+00,2021/06/22 00:00:00+00,9,1,1,23.05541,,,{CBA27D31-AB0D-45A8-BABA-E3BAD3AAFAC4},,,2020,155760.015625,2163.52317024439
604,2021,CA,CDF,MEU,TOMKI,00006427,2021/05/21 00:00:00+00,2021/05/24 00:00:00+00,14,1,1,18.17299,,,{E9C87F07-3F60-4E87-8AB1-8B3444C90827},,,2020,123207.02734375,2539.83368808179
605,2021,CA,CDF,LMU,ROUND,00003037,2021/06/08 00:00:00+00,2021/06/08 00:00:00+00,14,1,1,1.699813,,,{9B10376C-4CB1-4E9F-806A-9A1498B56287},,,2020,11905.72265625,611.304570087919
606,2021,CA,CDF,LMU,1-4 BIZZ,00003403,2021/06/23 00:00:00+00,2021/06/25 00:00:00+00,1,1,1,13.89517,,,{81FB32B1-E8E0-45F0-B38B-495DA015A540},,,2020,97056.5390625,1569.62766427365
607,2021,CA,CDF,LMU,4-3 PUMA,00003442,2021/06/24 00:00:00+00,2021/06/25 00:00:00+00,1,1,1,132.4866,,,{8C9216F4-E039-485C-ABCA-A4E41FCCA96F},,,2020,958271.46484375,6023.27570533782
608,2021,CA,CDF,SKU,BESWICK,00005176,2021/06/28 00:00:00+00,2021/07/03 00:00:00+00,14,1,1,118.0034,,,{FA39AEF6-9C0A-4CAB-A437-B36C9E9B058E},,,2020,862439.53515625,7735.89314747984
609,2021,CA,CDF,SKU,BROWNELL,00002683,2021/04/13 00:00:00+00,2021/04/13 00:00:00+00,5,1,1,4.151186,,,{84261B99-7A97-4E27-9080-9C32B5781F47},,,2020,30385.9765625,1084.37911362191
610,2021,CA,CDF,SKU,HOVEY,00003282,2021/05/05 00:00:00+00,2021/05/05 00:00:00+00,5,1,1,4.767107,,,,,,2020,34677.00390625,909.090361278243
611,2021,CA,CDF,SKU,MARY,00002959,2021/04/22 00:00:00+00,2021/04/22 00:00:00+00,18,1,1,4.059574,,,{CD16C8B1-DB39-4D90-A2BA-A7EC53625FF7},,,2020,29278.5078125,994.964289023491
612,2021,CA,CDF,SKU,MEAMBER,00004142,2021/05/30 00:00:00+00,2021/05/30 00:00:00+00,5,1,1,2.300643,,,{8E074241-5105-40E1-82AD-F1E974A80DED},,,2020,16686,586.98360723836
613,2021,CA,CDF,SKU,RANCH,00003333,2021/05/05 00:00:00+00,2021/05/05 00:00:00+00,5,1,1,1.678553,,,{E277EB57-761A-4D0D-AE31-3A721BA3136E},,,2020,12076.01171875,594.355545335507
614,2021,CA,CDF,SCU,STUHR,00004064,2021/06/05 00:00:00+00,2021/06/05 00:00:00+00,9,1,1,21.63566,,,{629BA88A-6954-43D3-B3DC-350E55B01736},,,2020,138728.31640625,1600.12990133228
615,2021,CA,CDF,SCU,PASEO,00004612,2021/06/25 00:00:00+00,2021/06/25 00:00:00+00,2,1,1,37.56758,,,{A9FBCDD3-AD9B-4E1F-BEA8-5A746C40F338},,,2020,239502.04296875,3190.0512244466
616,2021,CA,CDF,SCU,DIABLO,00005106,2021/07/11 00:00:00+00,2021/07/11 00:00:00+00,14,2,1,127.659,,,{B6BDC38E-D256-4AB6-B968-3A57263BE49D},,,2020,828774.70703125,5690.56147149824
617,2021,CA,LRA,SCU,PIERCY,00004308,2021/06/14 00:00:00+00,2021/06/14 00:00:00+00,14,1,1,39.47499,,,{98CD0A5B-F31B-4CC4-AA0F-56135A2BC4C8},,,2020,252569.80078125,2560.51203476803
618,2021,CA,CDF,SCU,KIRKER,00004875,2021/07/04 00:00:00+00,2021/07/04 00:00:00+00,10,1,1,83.55169,,,{4BA252AF-146C-41C3-9D28-FB63FD6A162B},,,2020,545069.58203125,4400.70592723132
619,2021,CA,CDF,HUU,HARRIS,00006479,2021/07/06 00:00:00+00,2021/07/06 00:00:00+00,14,1,1,16.39773,,,{A11FDDEB-13BB-4E19-8FF7-1E780E92C54C},,,2020,113554.92578125,1504.0781384675
620,2021,CA,USF,MDF,GULCH,00004685,2021/08/12 00:00:00+00,2021/08/13 00:00:00+00,1,1,,52.51308,,,,,,2020,377430.83984375,2460.31659999491
621,2021,CA,CDF,BDU,ABERDEEN,00014481,2021/10/05 00:00:00+00,2021/10/08 00:00:00+00,14,1,1,45.5523,,,{74227EDC-62DE-4CD3-86C1-0824066E87C0},,,2020,289918.10546875,3357.53002905749
622,2021,CA,CDF,TGU,CANNON,00008356,2021/07/14 00:00:00+00,2021/07/14 00:00:00+00,7,1,1,43.3417,,,{7336B9BA-7B78-4F42-A589-6611597985D9},,,2020,301282.1875,2611.59010908605
623,2021,CA,CDF,TGU,FORK,00008487,2021/07/17 00:00:00+00,2021/07/17 00:00:00+00,9,1,1,40.82636,REFRACTION,,{D84E890E-6DF9-40F8-AE6A-43CAF4F3783A},,,2020,281808.6875,3066.32921544234
624,2021,CA,CDF,SHU,HIDING,00008125,2021/08/01 00:00:00+00,2021/08/02 00:00:00+00,2,1,1,41.50576,,,{9322A614-EB6C-4F0B-8708-F0855B600A2F},,,2020,290559.95703125,3147.13163947765
625,2021,CA,CDF,SHU,CREEKSIDE,00007277,2021/07/12 00:00:00+00,2021/07/13 00:00:00+00,9,1,1,23.22825,,,{E818278F-30A4-4144-B6C7-99996F074E89},,,2020,162162.26953125,2484.7853362389
626,2021,CA,CDF,SHU,MAXWELL,00011059,2021/10/05 00:00:00+00,2021/10/10 00:00:00+00,7,1,1,76.48464,,,{10BCDEC8-2FA6-480A-9500-9A7D47A13F9D},,,2020,538284.56640625,4057.04197218816
627,2021,CA,CDF,SHU,COW,00006200,2021/06/20 00:00:00+00,2021/06/26 00:00:00+00,2,3,1,761.1113, ,,{AF603979-4526-4EA0-9A72-EE8D9057EDE8},,,2020,5340043.98828125,12304.1919128263
628,2021,CA,CDF,SHU,ROCK,00005984,2021/06/15 00:00:00+00,2021/06/19 00:00:00+00,2,1,1,107.1646, ,,,,,2020,753830.9921875,4574.98440353208
629,2021,CA,CDF,SHU,FAWN,00010480,2021/09/22 00:00:00+00,2021/09/29 00:00:00+00,7,3,1,8576.493,Auto-generated by EGP-IRWIN,,{0EC52428-9E20-46D4-B4C8-AFCD50F9DDA2},,,2020,60482385.6523438,62296.7297385723
630,2021,CA,CDF,NEU,BEALE,00014952,2021/06/13 00:00:00+00,2021/06/19 00:00:00+00,11,1,1,201.303,,,{CAC428F0-D720-4A90-BD3D-345B1A8F2EB9},,,2020,1356606.36328125,7798.92422115634
631,2021,CA,LRA,NEU,FIDDYMENT,00012790,2021/05/23 00:00:00+00,2021/05/23 00:00:00+00,14,5,1,55.11501,,,{178DFDBC-D9AA-4072-9D6D-1CF095C879C0},,,2020,368047.94921875,4411.86091615545
632,2021,CA,CDF,NEU,HUTTO,00013592,2021/05/31 00:00:00+00,2021/05/31 00:00:00+00,2,1,1,11.46257,,,{F268A90E-9D7E-42E5-9F46-9E4ABF4A3CEA},,,2020,77278.06640625,1489.5628142431
633,2021,CA,CDF,NEU,LOMA,00021071,2021/08/08 00:00:00+00,2021/08/10 00:00:00+00,2,1,1,12.10306,,,{632E0251-0305-4D8D-8EC8-F15DF2897630},,,2020,81916.9765625,1553.26251106946
634,2021,CA,CDF,NEU,SPENCEVILLE,00013577,2021/05/31 00:00:00+00,2021/06/04 00:00:00+00,14,5,1,21.81921,,,{C7C16CD8-5400-4FA2-A8BF-FCA57C0D0EB9},,,2020,146961.2265625,1658.17746268687
635,2021,CA,LRA,NEU,WISE,00124781,2021/05/19 00:00:00+00,2021/05/20 00:00:00+00,11,1,1,18.2641,,,,,,2020,122304.390625,1544.1133844338
636,2021,CA,CDF,NEU,GLEN,00021381,2021/08/11 00:00:00+00,2021/08/11 00:00:00+00,10,7,1,184.0656, ,,{4B4FCCFA-C0D0-4388-BDEA-A5FE855060CE},,,2020,1249403.33203125,6300.9410448101
637,2021,CA,CDF,NEU,RIVER,00020628,2021/08/04 00:00:00+00,2021/08/13 00:00:00+00,14,7,1,2618.794, ,,{CD496AEC-A7E7-4F99-A9B2-C7501A1C0A2D},,,2020,17629432.4570312,30707.8141138647
638,2021,CA,CDF,NEU,INTANKO,00014434,2021/06/08 00:00:00+00,2021/06/16 00:00:00+00,14,1,1,938.9399,,,{7C9AC1EE-C688-472D-9705-FE4178D3DE5C},,,2020,6318144.01953125,16870.9325031946
639,2021,CA,CDF,NEU,FRENCHTOWN,00019068,2021/07/20 00:00:00+00,2021/07/22 00:00:00+00,10,1,1,54.10636,,,{0D59BA70-6560-4CAE-9E2A-8338CA1FCC8E},,,2020,367060.6640625,3358.42318524242
640,2021,CA,CDF,NEU,QUAIL,00011859,2021/05/12 00:00:00+00,2021/05/12 00:00:00+00,9,1,1,25.35059,,,{C623065A-0619-410C-9A38-888202C2781A},,,2020,171304.91796875,2361.26221961719
641,2021,CA,CDF,NEU,SPRING,00014801,2021/06/12 00:00:00+00,2021/06/16 00:00:00+00,2,1,1,18.20975,,,{4E4B18A2-82BC-4E2B-BF85-AEED88C7C985},,,2020,123101.984375,1789.66076896327
642,2021,CA,LRA,NEU,WATT,00015817,2021/06/21 00:00:00+00,2021/06/23 00:00:00+00,14,1,1,39.57343,,,{EB58F929-87A8-4803-9608-02F1C0C23988},,,2020,263568.0546875,2825.32154609099
643,2021,CA,CDF,AEU,SALMON,00011707,2021/05/01 00:00:00+00,2021/05/01 00:00:00+00,14,1,1,31.73762,,,{7EF731E7-E602-4138-967D-2E0DC3F448D6},,,2020,211634.4921875,2540.16888748237
644,2021,CA,CDF,AEU,BELL,00013708,2021/05/20 00:00:00+00,2021/05/20 00:00:00+00,2,1,1,18.61205,,,{EA26125A-638B-4414-B644-28DE2B6E5B57},,,2020,123299.015625,1628.98584384899
645,2021,CA,CDF,AEU,GOOSE,00016510,2021/06/13 00:00:00+00,2021/06/13 00:00:00+00,2,1,1,65.68092,,,,,,2020,432205.46484375,3444.84879245863
646,2021,CA,CDF,AEU,BLACKSTONE,00017502,2021/06/21 00:00:00+00,2021/06/21 00:00:00+00,9,1,1,34.85899,,,{0BD8B7B4-2C1B-49DE-8C3A-86268703F1D4},,,2020,231589.9921875,2143.97914215705
647,2021,CA,CDF,AEU,STEINS,00018047,2021/06/26 00:00:00+00,2021/06/26 00:00:00+00,9,1,1,13.73235,,,{5DDB0E07-9D4D-4652-8267-383BAA438F11},,,2020,91277.0078125,3142.99743847687
648,2021,CA,CDF,AEU,LAWRENCE,00026385,2021/09/05 00:00:00+00,2021/09/05 00:00:00+00,14,1,1,45.94286,,,{2E5D69A7-98E7-4241-9F8B-13222AA9B024},,,2020,304279.4921875,2553.26510581207
649,2021,CA,CDF,AEU,SETTLERS,00013605,2021/05/19 00:00:00+00,2021/05/19 00:00:00+00,2,1,1,45.35123,,,{CC1590DC-3051-4F83-9F56-0751C656C08E},,,2020,300596.44140625,3378.57539756287
650,2021,CA,CDF,SHU,PINE,00006331,2021/06/23 00:00:00+00,2021/06/23 00:00:00+00,2,1,1,50.93539,,,,,,2020,356470.75390625,3139.79178940638
651,2021,CA,CDF,SHU,HOUSE,00008225,2021/08/04 00:00:00+00,2021/08/09 00:00:00+00,3,1,1,59.11795,,,,,,2020,415496.1796875,3304.57106936492
652,2021,CA,CDF,BDU,SOUTH,00012298,2021/08/25 00:00:00+00,2021/09/02 00:00:00+00,14,3,1,810.9695, ,,{AC34C5D2-D3D5-49C3-8CDD-A49E4B8E2186},,,2020,4808983.95703125,16562.1984727653
653,2021,CA,CDF,BDU,ALABAMA,00008199,2021/06/18 00:00:00+00,2021/06/21 00:00:00+00,1,1,1,566.5927,3 fires that burned into 1.,,{65EB9E58-415E-418B-A300-F784BFED0000},,,2020,3566649.2109375,12433.6833166811
654,2021,CA,LRA,MEU,HOPKINS,00011886,2021/09/12 00:00:00+00,2021/09/19 00:00:00+00,7,3,1,253.9064,,,{BE282AB5-DEB9-4F76-AD29-DC4BBEFF33AF},,,2020,1714855.90234375,7163.09027273403
655,2021,CA,CCO,SBC,BALLARD,00006763,2021/06/08 00:00:00+00,2021/06/09 00:00:00+00,5,1,1,37.1573,,,{06D33638-676F-46DE-90D8-6900C99A13B0},,,2020,222814.39453125,4835.32681787755
656,2021,CA,CCO,SBC,ONE,00007344,2021/06/21 00:00:00+00,2021/06/22 00:00:00+00,5,1,1,37.05353,,,{5398FBCD-0204-456A-8B0F-A1A45E0977C8},,,2020,221572.7890625,3102.80310347931
657,2021,CA,CCO,SBC,CABALLO,00010947,2021/09/06 00:00:00+00,2021/09/07 00:00:00+00,2,1,1,69.51533,,,{F6E12077-C96E-48B3-867D-638087B40688},,,2020,416871.44140625,7245.44082193802
658,2021,CA,CDF,LNU,SODA,00006134,2021/04/17 00:00:00+00,2021/04/17 00:00:00+00,5,1,1,1.20866,,,{DAB6EA80-C393-4EDF-9458-F23884750C4D},,,2020,8055.453125,389.780737510151
659,2021,CA,CDF,LNU,CERRITO,00006212,2021/04/18 00:00:00+00,2021/04/18 00:00:00+00,9,1,1,1.056455,,,,,,2020,7094.75,391.354087458596
660,2021,CA,CDF,LNU,MUNIZ,00006305,2021/04/20 00:00:00+00,2021/04/20 00:00:00+00,5,1,1,2.227886,,,{FC1FC2A9-8B16-4A99-A393-BBB0813D45AE},,,2020,14745.203125,521.159267366658
661,2021,CA,CDF,LNU,TULLEY,00006772,2021/04/28 00:00:00+00,2021/04/30 00:00:00+00,5,1,1,62.66148,,,{3ADCE17E-82BD-43EB-A1E1-0F75A30B3104},,,2020,416141.93359375,2981.4759968897
662,2021,CA,CDF,LNU,WILSON,00006827,2021/04/29 00:00:00+00,2021/04/29 00:00:00+00,5,1,1,1.552339,,,{DD5A63AC-679A-48BD-9603-C249EC50BD86},,,2020,10328.9921875,462.634048430491
663,2021,CA,CDF,LNU,COUNTY,00007374,2021/05/08 00:00:00+00,2021/05/08 00:00:00+00,11,1,1,2.854398,,,,,,2020,19001.359375,638.558290400238
664,2021,CA,CDF,LNU,LOPEZ,00007390,2021/05/08 00:00:00+00,2021/05/11 00:00:00+00,2,1,1,55.25064,,,{E3334A93-232D-4E6A-85A9-934698F15BEA},,,2020,361697.53515625,3198.162964173
665,2021,CA,CDF,LNU,MOODY,00007966,2021/05/16 00:00:00+00,2021/05/17 00:00:00+00,9,1,1,20.24225,,,{46BA5E28-BF8E-4772-9A10-F88BA70F9DD6},,,2020,134086.890625,1689.14647117225
666,2021,CA,CDF,LNU,WEST,00008516,2021/05/26 00:00:00+00,2021/05/26 00:00:00+00,10,1,1,2.58838,,,{C631C178-E7BF-43BD-A444-AA342B82E232},,,2020,17132.08203125,540.475070484937
667,2021,CA,CDF,LNU,GROVE,00008530,2021/05/26 00:00:00+00,2021/05/26 00:00:00+00,14,1,1,8.765407,,,{38DBEA97-7B89-4075-A0B2-40834C20F689},,,2020,57675.9453125,1159.54858140673
